0x038f63ea13b0f3d441777a298806337d4a6a63b2,9.36393319766536,0.0010537629909107,526.881495455322,526881495455322000000,No
0x04b54c90e2e61940b55ca87be423ba5bcdd88ecc,97.7655546471998,0.0110019711907766,5500.98559538832,5500985595388320000000,No
0x04e67fed060d12e8ab391809aab60196e406be8a,16.9854024928688,0.0019114391522111,955.719576105533,955719576105533000000,No
0x04efd3c3c53143b24d976ad47e259d527bca6917,1.2633883356494,0.0001421744306749,71.0872153374321,71087215337432100000,No
0x06f2d97500e1529f226adb2dcb68a1a8c5175157,72.6184725504716,0.0081720637273690,4086.0318636845,4086031863684500000000,No
0x0a3c1afb62aa8d2358b18dd5bafab798990b4750,2.00194364530384,0.0002252871820824,112.643591041204,112643591041204000000,No
0x0b94c47dabc3a8153982a745a6062189a8d2b9b3,101.727865077481,0.0114478667350732,5723.9333675366,5723933367536600000000,No
0x0bec2a7885d600ddb7a06e58ea1ff475dfc7cc22,1.30563247376889,0.0001469283421342,73.4641710671213,73464171067121300000,No
0x0c8d8485f6680b1e384f83866968d655468dce63,2.87357502579705,0.0003233755463511,161.687773175539,161687773175539000000,No
0x0e2353516eb6208aa84a552b9a1ee5f13edada57,14.0930641966294,0.0015859520957111,792.976047855539,792976047855539000000,No
0x10c62829f9b605f564564426d9054f35ff8db4f3,4.54531222321701,0.0005115032008295,255.751600414772,255751600414772000000,No
0x1174550a5ce2ba3d099bd23705b1558c6bced59d,31.2206815832817,0.0035133952911657,1756.69764558286,1756697645582860000000,No
0x12adb282bf1f36483959dbe1fe4687f63803e994,15.7242307334139,0.0017695141622265,884.757081113227,884757081113227000000,No
0x12cedf1ca3083dd4aa6384e7c16d12f1be82fc87,11.2290520474519,0.0012636527002953,631.826350147627,631826350147627000000,No
0x133a123687c6c4d12abcd18a8dacf2b7871d9548,0.698424551212979,0.0000785966674981,39.2983337490654,39298333749065400000,No
0x14b5ffbc88f6f638ef7fbe1ffcdc99c718b58557,15.7710877212845,0.0017747871771702,887.393588585103,887393588585103000000,No
0x170a4421a8eb8ecc533e76ac097805f456a668c7,16.9506069858284,0.0019075234666978,953.761733348908,953761733348908000000,No
0x1748aeebf0837f5749863a11f4d8730408b08bb3,69.6538503252992,0.0078384422547493,3919.22112737464,3919221127374640000000,No
0x18b2eb576ba64c856039069e473afd66129ff314,62.3619563916264,0.0070178546022374,3508.9273011187,3508927301118700000000,No
0x1df63e28c9ede182d6dfb6bbc8c48d6fa537ccef,18.5664509393318,0.0020893612181368,1044.68060906842,1044680609068420000000,No
0x1e37f95cb5b7608b758b7494b08915b576e623e9,4.79422696767882,0.0005395146293681,269.75731468403,269757314684030000000,No
0x1ef7504774e7949755a1a7e8932024f53b7867e5,9.06800998702082,0.0010204615009335,510.230750466752,510230750466752000000,No
0x20e9a0901fb3e065836f3b77a54fce8786cec91c,12.7174018785343,0.0014311429991276,715.571499563781,715571499563781000000,No
0x2122ebd94b00d1c4e36e5adf80e505a7c986856d,20.089882672307,0.0022607994317059,1130.39971585297,1130399715852970000000,No
0x21a6afad0505e4372b26b47ac6638b8fb71f5373,2.90162178094492,0.0003265317662820,163.265883140982,163265883140982000000,No
